comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
CH_NT-NR_2015__CH_NT-SR_2015__AG|Pflege;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Pflege;AG;NA;Pflege;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Altersfragen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Altersfragen;AG;NA;Altersfragen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2007__CH_NT-SR_2007__AG|Schweiz-USA;"CH_NT-NR_2007;CH_NT-SR_2007";Parlamentarischer Verein Schweiz – USA;AG;NA;Schweiz – USA;NA;NA;03dec2007;05dec2011
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-USA;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarischer Verein Schweiz – USA;AG;NA;Schweiz – USA;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-USA;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarischer Verein Schweiz – USA;AG;NA;Schweiz – USA;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Gebaerdensprache;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Gebaerdensprache;AG;NA;Gebaerdensprache;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Christ+Politik;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Christ+Politik;AG;NA;Christ+Politik;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Suryoye;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Suryoye;AG;NA;Schweiz-Suryoye;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|lingua_e_cultura_rumantscha;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe lingua e cultura rumantscha;AG;NA;lingua e cultura rumantscha;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Bundeshaus-Band;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Bundeshaus-Band;AG;NA;Bundeshaus-Band;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Ostschweiz;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Ostschweiz;AG;NA;Ostschweiz;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Polizei-_und_Sicherheitsfragen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Polizei- und Sicherheitsfragen;AG;NA;Polizei- und Sicherheitsfragen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Angestellte;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Angestellten-Gruppe;AG;NA;Angestellte;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|AHV/IV-Fragen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe AHV/IV-Fragen;AG;NA;AHV/IV-Fragen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Komplementaermedizin;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Komplementaermedizin;AG;NA;Komplementaermedizin;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Pfadibewegung_Schweiz;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Pfadibewegung Schweiz;AG;NA;Pfadibewegung Schweiz;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Psychische_Gesundheit;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Psychische Gesundheit;AG;NA;Psychische Gesundheit;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|nichtuebertragbare_Krankheiten_NCD;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe nichtuebertragbare Krankheiten NCD;AG;NA;nichtuebertragbare Krankheiten NCD;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Feuerwehr;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Kerngruppe Feuerwehr;AG;NA;Feuerwehr;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-China;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-China;AG;NA;Schweiz-China;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Print;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Print;AG;NA;Print;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Bergbevoelkerung;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Bergbevoelkerung;AG;NA;Bergbevoelkerung;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Jagd_und_Biodiversitaet;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Jagd und Biodiversitaet;AG;NA;Jagd und Biodiversitaet;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Slowakei;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Slowakei;AG;NA;Schweiz-Slowakei;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-Armenien;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Schweiz-Armenien;AG;NA;Schweiz-Armenien;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|KAIRO+;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe KAIRO+;AG;NA;KAIRO+;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Frauen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Frauengruppe;AG;NA;Frauen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-EU;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-EU;AG;NA;Schweiz-EU;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Kommunalpolitik;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Kommunalpolitik;AG;NA;Kommunalpolitik;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Raumentwicklung;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Raumentwicklung;AG;NA;Raumentwicklung;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Kultur;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Kultur;AG;NA;Kultur;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Hauptstadtregion_Schweiz;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Hauptstadtregion Schweiz;AG;NA;Hauptstadtregion Schweiz;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Natur-_und_Heimatschutz;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Natur- und Heimatschutz;AG;NA;Natur- und Heimatschutz;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Fuersorgerische_Zwangsmassnahmen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Fuersorgerische Zwangsmassnahmen;AG;NA;Fuersorgerische Zwangsmassnahmen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Region_Basel;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Region Basel;AG;NA;Region Basel;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Polen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Polen;AG;NA;Schweiz-Polen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Klimaaenderung;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Klimaaenderung;AG;NA;Klimaaenderung;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Kuba;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Kuba;AG;NA;Schweiz-Kuba;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Nachhaltiges_Wirtschaften;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarisches Forum nachhaltiges Wirtschaften;AG;NA;Nachhaltiges Wirtschaften;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Parlamentarians_for_global_Action;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Parlamentarians for global Action;AG;NA;Parlamentarians for global Action;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Ernaehrungssouveraenitaet;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Ernaehrungssouveraenitaet;AG;NA;Ernaehrungssouveraenitaet;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|ePower;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe ePower;AG;NA;ePower;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Tibet;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Tibet;AG;NA;Schweiz-Tibet;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|GebaeudeTechnik;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe GebaeudeTechnik;AG;NA;GebaeudeTechnik;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Japan;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Japan;AG;NA;Schweiz-Japan;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Freiwilligenarbeit_und_Ehrenamt;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Freiwilligenarbeit und Ehrenamt;AG;NA;Freiwilligenarbeit und Ehrenamt;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Gesundheitspolitik_der_Bundesversammlung;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Gesundheitspolitik der Bundesversammlung;AG;NA;Gesundheitspolitik der Bundesversammlung;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|BVG;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe BVG;AG;NA;BVG;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Rassismus_und_Fremdenfeindlichkeit;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe gegen Rassismus und Fremdenfeindlichkeit;AG;NA;Rassismus und Fremdenfeindlichkeit;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schifffahrt;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schifffahrt;AG;NA;Schifffahrt;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Menschen_mit_Hoerbehinderungen;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Menschen mit Hoerbehinderungen;AG;NA;Menschen mit Hoerbehinderungen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-Republik_Korea;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Schweiz-Republik Korea;AG;NA;Schweiz-Republik Korea;NA;NA;05dec2011;29nov2015
CH_NT-NR_2011__CH_NT-SR_2011__AG|Wirtschafts-_und_waehrungspolitischen_Arbeitskreises_WPA;"CH_NT-NR_2011;CH_NT-SR_2011";Wirtschafts- und waehrungspolitischer Arbeitskreis (WPA);AG;NA;Wirtschafts- und währungspolitischen Arbeitskreises (WPA);NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Textilwirtschaft;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Textilwirtschaft;AG;NA;Textilwirtschaft;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Medien_und_Kommerzielle_Kommunikation_GMK;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Medien und Kommerzielle Kommunikation (GMK);AG;NA;Medien und Kommerzielle Kommunikation GMK;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Israel;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Israel;AG;NA;Schweiz-Israel;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Erneuerbare_Energien;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Erneuerbare Energien;AG;NA;Erneuerbare Energien;NA;NA;30nov2015;31dec2100
CH_NT-NR_2007__CH_NT-SR_2007__AG|Schweiz-Kasachstan;"CH_NT-NR_2007;CH_NT-SR_2007";Parlamentarische Gruppe Schweiz-Kasachstan;AG;NA;Schweiz-Kasachstan;NA;NA;03dec2007;05dec2011
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-Kasachstan;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Schweiz-Kasachstan;AG;NA;Schweiz-Kasachstan;NA;NA;05dec2011;29nov2015
CH_NT-NR_1979__CH_NT-SR_1979__AG|Kultur;"CH_NT-NR_1979;CH_NT-SR_1979";Parlamentarische Gruppe Kultur;AG;NA;Kultur;NA;NA;26nov1979;27nov1983
CH_NT-NR_1983__CH_NT-SR_1983__AG|Kultur;"CH_NT-NR_1983;CH_NT-SR_1983";Parlamentarische Gruppe Kultur;AG;NA;Kultur;NA;NA;28nov1983;29nov1987
CH_NT-NR_1987__CH_NT-SR_1987__AG|Kultur;"CH_NT-NR_1987;CH_NT-SR_1987";Parlamentarische Gruppe Kultur;AG;NA;Kultur;NA;NA;30nov1987;24nov1991
CH_NT-NR_2015__CH_NT-SR_2015__AG|Peak_Oil;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Peak Oil;AG;NA;Peak Oil;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Republik_Korea;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Republik Korea;AG;NA;Schweiz-Republik Korea;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Musik_PGM;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Musik PGM;AG;NA;Musik PGM;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Rock/Pop_im_Bundeshaus;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Rock/Pop im Bundeshaus;AG;NA;Rock/Pop im Bundeshaus;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Rock/Pop_im_Bundeshaus;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Rock/Pop im Bundeshaus;AG;NA;Rock/Pop im Bundeshaus;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Bosnien_Herzegowina;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Bosnien Herzegowina;AG;NA;Bosnien Herzegowina;NA;NA;30nov2015;31dec2100
CH_NT-NR_2003__CH_NT-SR_2003__AG|ePower;"CH_NT-NR_2003;CH_NT-SR_2003";Parlamentarische Gruppe ePower;AG;NA;ePower;NA;NA;02dec2003;02dec2007
CH_NT-NR_2007__CH_NT-SR_2007__AG|ePower;"CH_NT-NR_2007;CH_NT-SR_2007";Parlamentarische Gruppe ePower;AG;NA;ePower;NA;NA;03dec2007;05dec2011
CH_NT-NR_2011__CH_NT-SR_2011__AG|ePower;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe ePower;AG;NA;ePower;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Bildung;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Bildung;AG;NA;Bildung;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Boden_und_Raumordnung;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Boden und Raumordnung;AG;NA;Boden und Raumordnung;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|oeffentlichprivate_Partnerschaften_PPP;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe oeffentlichprivate Partnerschaften PPP;AG;NA;oeffentlichprivate Partnerschaften PPP;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-Tuerkei;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Schweiz-Tuerkei;AG;NA;Schweiz-Tuerkei;NA;NA;05dec2011;29nov2015
DE_NT-BT_1949__CO|AfArb;DE_NT-BT_1949;Ausschuss für Arbeit;CO;NA;AfArb;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfArb;DE_NT-BT_1953;Ausschuss für Arbeit;CO;NA;AfArb;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AfArb;DE_NT-BT_1957;Ausschuss für Arbeit;CO;NA;AfArb;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfArb;DE_NT-BT_1961;Ausschuss für Arbeit;CO;NA;AfArb;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfArb;DE_NT-BT_1965;Ausschuss für Arbeit;CO;NA;AfArb;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|AfArbSoz;DE_NT-BT_1969;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfArbSoz;DE_NT-BT_1972;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfArbSoz;DE_NT-BT_1976;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfArbSoz;DE_NT-BT_1980;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfArbSoz;DE_NT-BT_1983;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfArbSoz;DE_NT-BT_1987;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfArbSoz;DE_NT-BT_1990;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfArbSoz;DE_NT-BT_1994;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfArbSoz;DE_NT-BT_1998;Ausschuss für Arbeit und Sozialordnung;CO;NA;AfArbSoz;NA;NC;26oct1998;16oct2002
DE_NT-BT_1953__CO|AfAtom;DE_NT-BT_1953;Ausschuss für Atomfragen;CO;NA;AfAtom;NA;NC;23mar1956;14oct1957
DE_NT-BT_1957__CO|AfAtomWass;DE_NT-BT_1957;Ausschuss für Atomkernenergie und Wasserwirtschaft;CO;NA;AfAtomWass;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfAtomWass;DE_NT-BT_1961;Ausschuss für Atomkernenergie und Wasserwirtschaft;CO;NA;AfAtomWass;NA;NC;17oct1961;18oct1965
DE_NT-BT_1949__CO|AussHaA;DE_NT-BT_1949;Aussenhandelsausschuss;CO;NA;AussHaA;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AussHaA;DE_NT-BT_1953;Aussenhandelsausschuss;CO;NA;AussHaA;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AussHaA;DE_NT-BT_1957;Aussenhandelsausschuss;CO;NA;AussHaA;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AussHaA;DE_NT-BT_1961;Aussenhandelsausschuss;CO;NA;AussHaA;NA;NC;17oct1961;18oct1965
DE_NT-BT_1949__CO|AuswA;DE_NT-BT_1949;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AuswA;DE_NT-BT_1953;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AuswA;DE_NT-BT_1957;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AuswA;DE_NT-BT_1961;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AuswA;DE_NT-BT_1965;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|AuswA;DE_NT-BT_1969;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AuswA;DE_NT-BT_1972;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AuswA;DE_NT-BT_1976;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AuswA;DE_NT-BT_1980;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AuswA;DE_NT-BT_1983;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AuswA;DE_NT-BT_1987;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AuswA;DE_NT-BT_1990;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AuswA;DE_NT-BT_1994;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AuswA;DE_NT-BT_1998;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|AfBauBo;DE_NT-BT_1949;Ausschuss für Bau- und Bodenrecht;CO;NA;AfBauBo;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfBauBo;DE_NT-BT_1953;Ausschuss für Bau- und Bodenrecht;CO;NA;AfBauBo;NA;NC;06oct1953;14oct1957
DE_NT-BT_1949__CO|AfBeRe;DE_NT-BT_1949;Ausschuss für Beamtenrecht;CO;NA;AfBeRe;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfBeRe;DE_NT-BT_1953;Ausschuss für Beamtenrecht;CO;NA;AfBeRe;NA;NC;06oct1953;14oct1957
DE_NT-BT_1949__CO|AfBer;DE_NT-BT_1949;Ausschuss für Berlin;CO;NA;AfBer;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfBesFr;DE_NT-BT_1953;Ausschuss für Besatzungsfolgen;CO;NA;AfBesFr;NA;NC;06oct1953;14oct1957
DE_NT-BT_1969__CO|AfBiWi;DE_NT-BT_1969;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfBiWi;DE_NT-BT_1972;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfBiWi;DE_NT-BT_1976;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfBiWi;DE_NT-BT_1980;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfBiWi;DE_NT-BT_1983;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfBiWi;DE_NT-BT_1987;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfBiWi;DE_NT-BT_1990;Ausschuss für Bildung und Wissenschaft;CO;NA;AfBiWi;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfBiWiFoTeuTeF;DE_NT-BT_1994;Ausschuss für Bildung, Wissenschaft, Forschung, Technologie und Technikfolgenabschätzung;CO;NA;AfBiWiFoTeuTeF;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfBiWiTef;DE_NT-BT_1998;Ausschuss für Bildung, Forschung und Technikfolgenabschätzung;CO;NA;AfBiWiTef;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|AfBue;DE_NT-BT_1949;Ausschuss für Buecherei;CO;NA;AfBü;NA;NC;07sep1949;05oct1953
DE_NT-BT_1961__CO|AfBuV;DE_NT-BT_1961;Ausschuss für das Bundesvermögen;CO;NA;AfBuV;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfBuV;DE_NT-BT_1965;Ausschuss für das Bundesvermögen;CO;NA;AfBuV;NA;NC;19oct1965;19oct1969
DE_NT-BT_1987__CO|ADeEi;DE_NT-BT_1987;Ausschuss Deutsche Einheit;CO;NA;ADeEi;NA;NC;11may1990;19dec1990
DE_NT-BT_1990__CO|EGA;DE_NT-BT_1990;EG-Ausschuss;CO;NA;EGA;NA;NC;04sep1991;09nov1994
DE_NT-BT_1961__CO|AfEntwH;DE_NT-BT_1961;Ausschuss für Entwicklungshilfe ;CO;NA;AfEntwH;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfEntwH;DE_NT-BT_1965;Ausschuss für Entwicklungshilfe ;CO;NA;AfEntwH;NA;NC;19oct1965;19oct1969
DE_NT-BT_1949__CO|AfErAgrFor;DE_NT-BT_1949;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfErAgrFor;DE_NT-BT_1953;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;06oct1953;14oct1957
