"","x"
"114251",FALSE
"114252",FALSE
"114253",FALSE
"114254",FALSE
"114255",FALSE
"114256",FALSE
"114257",FALSE
"114258",FALSE
"114259",TRUE
"114260",TRUE
"114261",FALSE
"114262",FALSE
"114263",FALSE
"114264",TRUE
"114265",FALSE
"114266",FALSE
"114267",FALSE
"114268",FALSE
"114269",FALSE
"114270",FALSE
"114271",FALSE
"114272",FALSE
"114273",TRUE
"114274",TRUE
"114275",TRUE
"114276",TRUE
"114277",FALSE
"114278",TRUE
"114279",FALSE
"114280",FALSE
"114281",FALSE
"114282",TRUE
"114283",TRUE
"114284",TRUE
"114285",TRUE
"114286",TRUE
"114287",TRUE
"114288",FALSE
"114289",FALSE
"114290",TRUE
"114291",TRUE
"114292",TRUE
"114293",FALSE
"114294",FALSE
"114295",FALSE
"114296",FALSE
"114297",FALSE
"114298",TRUE
"114299",TRUE
"114300",TRUE
"114301",TRUE
"114302",TRUE
"114303",TRUE
"114304",TRUE
"114305",TRUE
"114306",TRUE
"114307",FALSE
"114308",FALSE
"114309",FALSE
"114310",FALSE
"114311",FALSE
"114312",FALSE
"114313",FALSE
"114314",FALSE
"114315",FALSE
"114316",FALSE
"114317",TRUE
"114318",TRUE
"114319",TRUE
"114320",FALSE
"114321",FALSE
"114322",FALSE
"114323",FALSE
"114324",FALSE
"114325",FALSE
"114326",FALSE
"114327",FALSE
"114328",FALSE
"114329",FALSE
"114330",TRUE
"114331",FALSE
"114332",FALSE
"114333",FALSE
"114334",FALSE
"114335",FALSE
"114336",FALSE
"114337",FALSE
"114338",TRUE
"114339",TRUE
"114340",FALSE
"114341",TRUE
"114342",FALSE
"114343",FALSE
"114344",FALSE
"114345",TRUE
"114346",TRUE
"114347",TRUE
"114348",FALSE
"114349",FALSE
"114350",FALSE
"114351",FALSE
"114352",TRUE
"114353",TRUE
"114354",FALSE
"114355",FALSE
"114356",FALSE
"114357",FALSE
"114358",FALSE
"114359",TRUE
"114360",TRUE
"114361",FALSE
"114362",FALSE
"114363",FALSE
"114364",FALSE
"114365",TRUE
"114366",FALSE
"114367",FALSE
"114368",FALSE
"114369",FALSE
"114370",FALSE
"114371",TRUE
"114372",TRUE
"114373",TRUE
"114374",TRUE
"114375",TRUE
"114376",TRUE
"114377",TRUE
"114378",FALSE
"114379",TRUE
"114380",FALSE
"114381",FALSE
"114382",FALSE
"114383",FALSE
"114384",FALSE
"114385",FALSE
"114386",FALSE
"114387",FALSE
"114388",TRUE
"114389",FALSE
"114390",TRUE
"114391",TRUE
"114392",TRUE
"114393",TRUE
"114394",TRUE
"114395",TRUE
"114396",TRUE
"114397",TRUE
"114398",FALSE
"114399",FALSE
"114400",FALSE
"114401",TRUE
"114402",TRUE
"114403",TRUE
"114404",FALSE
"114405",FALSE
"114406",TRUE
"114407",FALSE
"114408",FALSE
"114409",FALSE
"114410",FALSE
"114411",FALSE
"114412",FALSE
"114413",FALSE
"114414",FALSE
"114415",FALSE
"114416",FALSE
"114417",TRUE
"114418",FALSE
"114419",FALSE
"114420",FALSE
"114421",TRUE
"114422",TRUE
"114423",TRUE
"114424",FALSE
"114425",FALSE
"114426",FALSE
"114427",FALSE
"114428",FALSE
"114429",FALSE
"114430",FALSE
"114431",FALSE
"114432",FALSE
"114433",TRUE
"114434",TRUE
"114435",TRUE
"114436",FALSE
"114437",FALSE
"114438",FALSE
"114439",FALSE
"114440",TRUE
"114441",TRUE
"114442",FALSE
"114443",FALSE
"114444",FALSE
"114445",FALSE
"114446",FALSE
"114447",FALSE
"114448",FALSE
"114449",FALSE
"114450",FALSE
"114451",TRUE
"114452",FALSE
"114453",FALSE
"114454",FALSE
"114455",FALSE
"114456",FALSE
"114457",TRUE
"114458",FALSE
"114459",FALSE
"114460",TRUE
"114461",TRUE
"114462",TRUE
"114463",TRUE
"114464",TRUE
"114465",FALSE
"114466",FALSE
"114467",FALSE
"114468",FALSE
"114469",FALSE
"114470",TRUE
"114471",FALSE
"114472",TRUE
"114473",FALSE
"114474",FALSE
"114475",FALSE
"114476",TRUE
"114477",FALSE
"114478",TRUE
"114479",FALSE
"114480",TRUE
"114481",FALSE
"114482",TRUE
"114483",FALSE
"114484",TRUE
"114485",FALSE
"114486",FALSE
"114487",FALSE
"114488",TRUE
"114489",TRUE
"114490",TRUE
"114491",TRUE
"114492",TRUE
"114493",FALSE
"114494",TRUE
"114495",FALSE
"114496",FALSE
"114497",TRUE
"114498",TRUE
"114499",FALSE
"114500",FALSE
"114501",FALSE
"114502",FALSE
"114503",FALSE
"114504",FALSE
"114505",FALSE
"114506",FALSE
"114507",FALSE
"114508",FALSE
"114509",TRUE
"114510",FALSE
"114511",TRUE
"114512",TRUE
"114513",TRUE
"114514",TRUE
"114515",TRUE
"114516",FALSE
"114517",TRUE
"114518",FALSE
"114519",TRUE
"114520",FALSE
"114521",FALSE
"114522",FALSE
"114523",FALSE
"114524",FALSE
"114525",FALSE
"114526",FALSE
"114527",FALSE
"114528",TRUE
"114529",TRUE
"114530",FALSE
"114531",TRUE
"114532",FALSE
"114533",FALSE
"114534",TRUE
"114535",TRUE
"114536",TRUE
"114537",TRUE
"114538",FALSE
"114539",TRUE
"114540",FALSE
"114541",FALSE
"114542",FALSE
"114543",FALSE
"114544",FALSE
"114545",FALSE
"114546",TRUE
"114547",TRUE
"114548",TRUE
"114549",TRUE
"114550",FALSE
"114551",FALSE
"114552",FALSE
"114553",FALSE
"114554",TRUE
"114555",TRUE
"114556",TRUE
"114557",FALSE
"114558",TRUE
"114559",TRUE
"114560",TRUE
"114561",TRUE
"114562",TRUE
"114563",FALSE
"114564",TRUE
"114565",TRUE
"114566",FALSE
"114567",FALSE
"114568",FALSE
"114569",FALSE
"114570",FALSE
"114571",FALSE
"114572",FALSE
"114573",TRUE
"114574",FALSE
"114575",TRUE
"114576",TRUE
"114577",TRUE
"114578",TRUE
"114579",FALSE
"114580",TRUE
"114581",FALSE
"114582",FALSE
"114583",TRUE
"114584",TRUE
"114585",TRUE
"114586",TRUE
"114587",FALSE
"114588",FALSE
"114589",FALSE
"114590",TRUE
"114591",TRUE
"114592",TRUE
"114593",FALSE
"114594",FALSE
"114595",FALSE
"114596",FALSE
"114597",FALSE
"114598",FALSE
"114599",TRUE
"114600",FALSE
"114601",FALSE
"114602",FALSE
"114603",FALSE
"114604",TRUE
"114605",FALSE
"114606",FALSE
"114607",TRUE
"114608",FALSE
"114609",FALSE
"114610",FALSE
"114611",FALSE
"114612",FALSE
"114613",FALSE
"114614",TRUE
"114615",TRUE
"114616",TRUE
"114617",FALSE
"114618",FALSE
"114619",FALSE
"114620",FALSE
"114621",FALSE
"114622",FALSE
"114623",FALSE
"114624",TRUE
"114625",TRUE
"114626",TRUE
"114627",FALSE
"114628",FALSE
"114629",FALSE
"114630",TRUE
"114631",TRUE
"114632",TRUE
"114633",FALSE
"114634",FALSE
"114635",TRUE
"114636",TRUE
"114637",TRUE
"114638",TRUE
"114639",FALSE
"114640",FALSE
"114641",FALSE
"114642",FALSE
"114643",TRUE
"114644",TRUE
"114645",TRUE
"114646",FALSE
"114647",FALSE
"114648",FALSE
"114649",FALSE
"114650",FALSE
"114651",FALSE
"114652",TRUE
"114653",TRUE
"114654",TRUE
"114655",FALSE
"114656",FALSE
"114657",TRUE
"114658",TRUE
"114659",TRUE
"114660",FALSE
"114661",FALSE
"114662",FALSE
"114663",FALSE
"114664",FALSE
"114665",FALSE
"114666",FALSE
"114667",TRUE
"114668",FALSE
"114669",TRUE
"114670",FALSE
"114671",TRUE
"114672",TRUE
"114673",TRUE
"114674",FALSE
"114675",TRUE
"114676",TRUE
"114677",TRUE
"114678",FALSE
"114679",FALSE
"114680",FALSE
"114681",FALSE
"114682",FALSE
"114683",TRUE
"114684",TRUE
"114685",TRUE
"114686",TRUE
"114687",FALSE
"114688",TRUE
"114689",FALSE
"114690",FALSE
"114691",TRUE
"114692",TRUE
"114693",TRUE
"114694",FALSE
"114695",TRUE
"114696",TRUE
"114697",FALSE
"114698",FALSE
"114699",TRUE
"114700",TRUE
"114701",TRUE
"114702",TRUE
"114703",TRUE
"114704",TRUE
"114705",TRUE
"114706",TRUE
"114707",FALSE
"114708",FALSE
"114709",TRUE
"114710",TRUE
"114711",TRUE
"114712",TRUE
"114713",FALSE
"114714",FALSE
"114715",TRUE
"114716",FALSE
"114717",FALSE
"114718",TRUE
"114719",FALSE
"114720",FALSE
"114721",FALSE
"114722",TRUE
"114723",FALSE
"114724",FALSE
"114725",FALSE
"114726",TRUE
"114727",FALSE
"114728",FALSE
"114729",TRUE
"114730",TRUE
"114731",TRUE
"114732",TRUE
"114733",FALSE
"114734",FALSE
"114735",FALSE
"114736",FALSE
"114737",FALSE
"114738",FALSE
"114739",FALSE
"114740",FALSE
"114741",TRUE
"114742",FALSE
"114743",FALSE
"114744",FALSE
"114745",FALSE
"114746",FALSE
"114747",FALSE
"114748",FALSE
"114749",TRUE
"114750",FALSE
"114751",FALSE
"114752",FALSE
"114753",TRUE
"114754",TRUE
"114755",FALSE
"114756",FALSE
"114757",TRUE
"114758",TRUE
"114759",FALSE
"114760",FALSE
"114761",TRUE
"114762",TRUE
"114763",FALSE
"114764",FALSE
"114765",FALSE
"114766",FALSE
"114767",FALSE
"114768",TRUE
"114769",TRUE
"114770",TRUE
"114771",FALSE
"114772",FALSE
"114773",TRUE
"114774",TRUE
"114775",TRUE
"114776",TRUE
"114777",FALSE
"114778",FALSE
"114779",FALSE
"114780",FALSE
"114781",FALSE
"114782",FALSE
"114783",FALSE
"114784",FALSE
"114785",FALSE
"114786",TRUE
"114787",TRUE
"114788",FALSE
"114789",TRUE
"114790",FALSE
"114791",FALSE
"114792",FALSE
"114793",FALSE
"114794",FALSE
"114795",FALSE
"114796",FALSE
"114797",FALSE
"114798",FALSE
"114799",FALSE
"114800",FALSE
"114801",FALSE
"114802",FALSE
"114803",FALSE
"114804",FALSE
"114805",FALSE
"114806",FALSE
"114807",FALSE
"114808",FALSE
"114809",FALSE
"114810",TRUE
"114811",FALSE
"114812",TRUE
"114813",FALSE
"114814",FALSE
"114815",TRUE
"114816",FALSE
"114817",FALSE
"114818",TRUE
"114819",TRUE
"114820",TRUE
"114821",FALSE
"114822",TRUE
"114823",FALSE
"114824",FALSE
"114825",TRUE
"114826",TRUE
"114827",FALSE
"114828",FALSE
"114829",FALSE
"114830",FALSE
"114831",FALSE
"114832",FALSE
"114833",FALSE
"114834",FALSE
"114835",FALSE
"114836",FALSE
"114837",FALSE
"114838",FALSE
"114839",FALSE
"114840",FALSE
"114841",FALSE
"114842",TRUE
"114843",FALSE
"114844",TRUE
"114845",FALSE
"114846",FALSE
"114847",FALSE
"114848",FALSE
"114849",FALSE
"114850",FALSE
"114851",FALSE
"114852",FALSE
"114853",TRUE
"114854",TRUE
"114855",FALSE
"114856",FALSE
"114857",FALSE
"114858",FALSE
"114859",FALSE
"114860",FALSE
"114861",TRUE
"114862",FALSE
"114863",TRUE
"114864",FALSE
"114865",FALSE
"114866",FALSE
"114867",FALSE
"114868",FALSE
"114869",FALSE
"114870",FALSE
"114871",FALSE
"114872",FALSE
"114873",FALSE
"114874",TRUE
"114875",TRUE
"114876",TRUE
"114877",FALSE
"114878",FALSE
"114879",FALSE
"114880",TRUE
"114881",TRUE
"114882",FALSE
"114883",TRUE
"114884",TRUE
"114885",TRUE
"114886",FALSE
"114887",FALSE
"114888",FALSE
"114889",FALSE
"114890",TRUE
"114891",FALSE
"114892",FALSE
"114893",TRUE
"114894",FALSE
"114895",FALSE
"114896",FALSE
"114897",FALSE
"114898",TRUE
"114899",TRUE
"114900",FALSE
"114901",TRUE
"114902",TRUE
"114903",FALSE
"114904",FALSE
"114905",TRUE
"114906",TRUE
"114907",FALSE
"114908",FALSE
"114909",FALSE
"114910",TRUE
"114911",FALSE
"114912",FALSE
"114913",FALSE
"114914",FALSE
"114915",FALSE
"114916",FALSE
"114917",FALSE
"114918",FALSE
"114919",FALSE
"114920",FALSE
"114921",FALSE
"114922",FALSE
"114923",FALSE
"114924",FALSE
"114925",FALSE
"114926",FALSE
"114927",FALSE
"114928",TRUE
"114929",FALSE
"114930",FALSE
"114931",FALSE
"114932",FALSE
"114933",FALSE
"114934",FALSE
"114935",FALSE
"114936",FALSE
"114937",FALSE
"114938",FALSE
"114939",FALSE
"114940",FALSE
"114941",FALSE
"114942",FALSE
"114943",FALSE
"114944",FALSE
"114945",FALSE
"114946",FALSE
"114947",FALSE
"114948",FALSE
"114949",FALSE
"114950",FALSE
"114951",FALSE
"114952",TRUE
"114953",FALSE
"114954",FALSE
"114955",TRUE
"114956",TRUE
"114957",TRUE
"114958",FALSE
"114959",FALSE
"114960",FALSE
"114961",FALSE
"114962",FALSE
"114963",FALSE
"114964",FALSE
"114965",TRUE
"114966",FALSE
"114967",FALSE
"114968",FALSE
"114969",FALSE
"114970",FALSE
"114971",FALSE
"114972",FALSE
"114973",FALSE
"114974",FALSE
"114975",TRUE
"114976",TRUE
"114977",TRUE
"114978",FALSE
"114979",FALSE
"114980",FALSE
"114981",FALSE
"114982",FALSE
"114983",FALSE
"114984",FALSE
"114985",FALSE
"114986",FALSE
"114987",FALSE
"114988",FALSE
"114989",FALSE
"114990",TRUE
"114991",TRUE
"114992",TRUE
"114993",FALSE
"114994",FALSE
"114995",FALSE
"114996",FALSE
"114997",FALSE
"114998",FALSE
"114999",FALSE
"115000",TRUE
"115001",TRUE
"115002",TRUE
"115003",TRUE
"115004",FALSE
"115005",FALSE
"115006",FALSE
"115007",FALSE
"115008",FALSE
"115009",FALSE
"115010",FALSE
"115011",TRUE
"115012",TRUE
"115013",TRUE
"115014",TRUE
"115015",FALSE
"115016",FALSE
"115017",FALSE
"115018",FALSE
"115019",FALSE
"115020",TRUE
"115021",FALSE
"115022",FALSE
"115023",TRUE
"115024",FALSE
"115025",FALSE
"115026",TRUE
"115027",FALSE
"115028",TRUE
"115029",FALSE
"115030",FALSE
"115031",FALSE
"115032",FALSE
"115033",FALSE
"115034",TRUE
"115035",TRUE
"115036",FALSE
"115037",FALSE
"115038",FALSE
"115039",FALSE
"115040",FALSE
"115041",FALSE
"115042",FALSE
"115043",FALSE
"115044",FALSE
"115045",FALSE
"115046",FALSE
"115047",FALSE
"115048",FALSE
"115049",FALSE
"115050",FALSE
"115051",FALSE
"115052",FALSE
"115053",FALSE
"115054",FALSE
"115055",FALSE
"115056",FALSE
"115057",FALSE
"115058",FALSE
"115059",FALSE
"115060",FALSE
"115061",FALSE
"115062",FALSE
"115063",FALSE
"115064",TRUE
"115065",FALSE
"115066",FALSE
"115067",FALSE
"115068",FALSE
"115069",FALSE
"115070",FALSE
"115071",FALSE
"115072",TRUE
"115073",TRUE
"115074",TRUE
"115075",FALSE
"115076",FALSE
"115077",FALSE
"115078",FALSE
"115079",FALSE
"115080",FALSE
"115081",FALSE
"115082",FALSE
"115083",FALSE
"115084",FALSE
"115085",FALSE
"115086",TRUE
"115087",TRUE
"115088",TRUE
"115089",TRUE
"115090",FALSE
"115091",FALSE
"115092",FALSE
"115093",FALSE
"115094",FALSE
"115095",FALSE
"115096",FALSE
"115097",FALSE
"115098",FALSE
"115099",FALSE
"115100",FALSE
"115101",FALSE
"115102",FALSE
"115103",FALSE
"115104",FALSE
"115105",FALSE
"115106",FALSE
"115107",TRUE
"115108",FALSE
"115109",FALSE
"115110",FALSE
"115111",FALSE
"115112",TRUE
"115113",FALSE
"115114",FALSE
"115115",FALSE
"115116",FALSE
"115117",TRUE
"115118",TRUE
"115119",TRUE
"115120",FALSE
"115121",FALSE
"115122",FALSE
"115123",FALSE
"115124",FALSE
"115125",FALSE
"115126",TRUE
"115127",FALSE
"115128",FALSE
"115129",FALSE
"115130",FALSE
"115131",FALSE
"115132",FALSE
"115133",TRUE
"115134",TRUE
"115135",FALSE
"115136",FALSE
"115137",FALSE
"115138",TRUE
"115139",FALSE
"115140",FALSE
"115141",FALSE
"115142",FALSE
"115143",FALSE
"115144",FALSE
"115145",FALSE
"115146",FALSE
"115147",FALSE
"115148",FALSE
"115149",FALSE
"115150",FALSE
"115151",FALSE
"115152",FALSE
"115153",FALSE
"115154",FALSE
"115155",TRUE
"115156",FALSE
"115157",FALSE
"115158",FALSE
"115159",FALSE
"115160",TRUE
"115161",FALSE
"115162",TRUE
"115163",FALSE
"115164",TRUE
"115165",TRUE
"115166",TRUE
"115167",FALSE
"115168",FALSE
"115169",TRUE
"115170",FALSE
"115171",FALSE
"115172",FALSE
"115173",FALSE
"115174",FALSE
"115175",TRUE
"115176",FALSE
"115177",FALSE
"115178",FALSE
"115179",FALSE
"115180",FALSE
"115181",FALSE
"115182",FALSE
"115183",FALSE
"115184",FALSE
"115185",FALSE
"115186",FALSE
"115187",FALSE
"115188",FALSE
"115189",FALSE
"115190",FALSE
"115191",FALSE
"115192",FALSE
"115193",FALSE
"115194",TRUE
"115195",FALSE
"115196",FALSE
"115197",FALSE
"115198",TRUE
"115199",FALSE
"115200",TRUE
"115201",TRUE
"115202",FALSE
"115203",TRUE
"115204",TRUE
"115205",TRUE
"115206",FALSE
"115207",FALSE
"115208",FALSE
"115209",FALSE
"115210",FALSE
"115211",TRUE
"115212",TRUE
"115213",TRUE
"115214",FALSE
"115215",FALSE
"115216",FALSE
"115217",TRUE
"115218",FALSE
"115219",TRUE
"115220",FALSE
"115221",FALSE
"115222",FALSE
"115223",FALSE
"115224",FALSE
"115225",FALSE
"115226",FALSE
"115227",FALSE
"115228",FALSE
"115229",FALSE
"115230",FALSE
"115231",FALSE
"115232",FALSE
"115233",FALSE
"115234",FALSE
"115235",FALSE
"115236",FALSE
"115237",FALSE
"115238",FALSE
"115239",TRUE
"115240",FALSE
"115241",FALSE
"115242",FALSE
"115243",FALSE
"115244",FALSE
"115245",FALSE
"115246",FALSE
"115247",FALSE
"115248",FALSE
"115249",FALSE
"115250",FALSE
"115251",FALSE
"115252",FALSE
"115253",FALSE
"115254",FALSE
"115255",TRUE
"115256",FALSE
"115257",TRUE
"115258",TRUE
"115259",TRUE
"115260",FALSE
"115261",FALSE
"115262",FALSE
"115263",FALSE
"115264",FALSE
"115265",FALSE
"115266",FALSE
"115267",FALSE
"115268",FALSE
"115269",FALSE
"115270",FALSE
"115271",FALSE
"115272",FALSE
"115273",FALSE
"115274",TRUE
"115275",TRUE
"115276",FALSE
"115277",FALSE
"115278",FALSE
"115279",TRUE
"115280",FALSE
"115281",FALSE
"115282",FALSE
"115283",FALSE
"115284",FALSE
"115285",FALSE
"115286",FALSE
"115287",FALSE
"115288",FALSE
"115289",FALSE
"115290",FALSE
"115291",FALSE
"115292",FALSE
"115293",FALSE
"115294",FALSE
"115295",FALSE
"115296",FALSE
"115297",FALSE
"115298",FALSE
"115299",FALSE
"115300",FALSE
"115301",FALSE
"115302",FALSE
"115303",FALSE
"115304",FALSE
"115305",FALSE
"115306",TRUE
"115307",FALSE
"115308",TRUE
"115309",TRUE
"115310",TRUE
"115311",TRUE
"115312",TRUE
"115313",TRUE
"115314",TRUE
"115315",TRUE
"115316",TRUE
"115317",FALSE
"115318",FALSE
"115319",FALSE
"115320",FALSE
"115321",FALSE
"115322",FALSE
"115323",FALSE
"115324",TRUE
"115325",TRUE
"115326",TRUE
"115327",TRUE
"115328",FALSE
"115329",FALSE
"115330",FALSE
"115331",TRUE
"115332",FALSE
"115333",FALSE
"115334",FALSE
"115335",FALSE
"115336",FALSE
"115337",TRUE
"115338",FALSE
"115339",TRUE
"115340",TRUE
"115341",TRUE
"115342",FALSE
"115343",FALSE
"115344",FALSE
"115345",FALSE
"115346",FALSE
"115347",FALSE
"115348",TRUE
"115349",FALSE
"115350",FALSE
"115351",FALSE
"115352",FALSE
"115353",FALSE
"115354",FALSE
"115355",FALSE
"115356",FALSE
"115357",FALSE
"115358",FALSE
"115359",FALSE
"115360",TRUE
"115361",TRUE
"115362",FALSE
"115363",FALSE
"115364",FALSE
"115365",FALSE
"115366",TRUE
"115367",FALSE
"115368",FALSE
"115369",FALSE
"115370",FALSE
"115371",FALSE
"115372",FALSE
"115373",TRUE
"115374",TRUE
"115375",TRUE
"115376",FALSE
"115377",FALSE
"115378",TRUE
"115379",TRUE
"115380",TRUE
"115381",TRUE
"115382",FALSE
"115383",TRUE
"115384",TRUE
"115385",TRUE
"115386",FALSE
"115387",FALSE
"115388",FALSE
"115389",FALSE
"115390",FALSE
"115391",FALSE
"115392",FALSE
"115393",FALSE
"115394",FALSE
"115395",FALSE
"115396",FALSE
"115397",FALSE
"115398",TRUE
"115399",FALSE
"115400",FALSE
"115401",FALSE
"115402",FALSE
"115403",FALSE
"115404",FALSE
"115405",FALSE
"115406",FALSE
"115407",FALSE
"115408",FALSE
"115409",FALSE
"115410",FALSE
"115411",FALSE
"115412",FALSE
"115413",FALSE
"115414",FALSE
"115415",FALSE
"115416",FALSE
"115417",FALSE
"115418",FALSE
"115419",FALSE
"115420",TRUE
"115421",FALSE
"115422",FALSE
"115423",FALSE
"115424",FALSE
"115425",FALSE
"115426",FALSE
"115427",FALSE
"115428",FALSE
"115429",FALSE
"115430",FALSE
"115431",FALSE
"115432",FALSE
"115433",FALSE
"115434",FALSE
"115435",FALSE
"115436",FALSE
"115437",FALSE
"115438",FALSE
"115439",FALSE
"115440",FALSE
"115441",FALSE
"115442",FALSE
"115443",FALSE
"115444",FALSE
"115445",FALSE
"115446",TRUE
"115447",FALSE
"115448",FALSE
"115449",FALSE
"115450",TRUE
"115451",TRUE
"115452",FALSE
"115453",TRUE
"115454",TRUE
"115455",FALSE
"115456",FALSE
"115457",FALSE
"115458",FALSE
"115459",FALSE
"115460",FALSE
"115461",FALSE
"115462",FALSE
"115463",FALSE
"115464",FALSE
"115465",TRUE
"115466",FALSE
"115467",FALSE
"115468",FALSE
"115469",FALSE
"115470",FALSE
"115471",FALSE
"115472",FALSE
"115473",TRUE
"115474",TRUE
"115475",TRUE
"115476",TRUE
"115477",FALSE
"115478",TRUE
"115479",TRUE
"115480",FALSE
"115481",TRUE
"115482",TRUE
"115483",TRUE
"115484",TRUE
"115485",TRUE
"115486",TRUE
"115487",TRUE
"115488",TRUE
"115489",TRUE
"115490",TRUE
"115491",FALSE
"115492",FALSE
"115493",TRUE
"115494",FALSE
"115495",FALSE
"115496",TRUE
"115497",TRUE
"115498",TRUE
"115499",FALSE
"115500",FALSE
"115501",FALSE
"115502",FALSE
"115503",FALSE
"115504",FALSE
"115505",FALSE
"115506",FALSE
"115507",FALSE
"115508",FALSE
"115509",FALSE
"115510",FALSE
"115511",FALSE
"115512",FALSE
"115513",FALSE
"115514",FALSE
"115515",FALSE
"115516",FALSE
"115517",FALSE
"115518",FALSE
"115519",FALSE
"115520",FALSE
"115521",FALSE
"115522",FALSE
"115523",FALSE
"115524",FALSE
"115525",FALSE
"115526",FALSE
"115527",FALSE
"115528",FALSE
"115529",FALSE
"115530",FALSE
"115531",FALSE
"115532",TRUE
"115533",FALSE
"115534",TRUE
"115535",FALSE
"115536",FALSE
"115537",FALSE
"115538",FALSE
"115539",FALSE
"115540",FALSE
"115541",FALSE
"115542",FALSE
"115543",FALSE
"115544",TRUE
"115545",TRUE
"115546",TRUE
"115547",FALSE
"115548",FALSE
"115549",FALSE
"115550",FALSE
"115551",FALSE
"115552",FALSE
"115553",FALSE
"115554",FALSE
"115555",TRUE
"115556",TRUE
"115557",FALSE
"115558",FALSE
"115559",FALSE
"115560",FALSE
"115561",FALSE
"115562",FALSE
"115563",FALSE
"115564",FALSE
"115565",FALSE
"115566",FALSE
"115567",FALSE
"115568",FALSE
"115569",FALSE
"115570",FALSE
"115571",FALSE
"115572",FALSE
"115573",FALSE
"115574",TRUE
"115575",TRUE
"115576",FALSE
"115577",TRUE
"115578",FALSE
"115579",FALSE
"115580",FALSE
"115581",FALSE
"115582",FALSE
"115583",TRUE
"115584",FALSE
"115585",FALSE
"115586",FALSE
"115587",FALSE
"115588",FALSE
"115589",TRUE
"115590",FALSE
"115591",FALSE
"115592",FALSE
"115593",FALSE
"115594",FALSE
"115595",FALSE
"115596",FALSE
"115597",TRUE
"115598",TRUE
"115599",TRUE
"115600",TRUE
"115601",FALSE
"115602",FALSE
"115603",FALSE
"115604",FALSE
"115605",FALSE
"115606",TRUE
"115607",TRUE
"115608",FALSE
"115609",FALSE
"115610",FALSE
"115611",FALSE
"115612",FALSE
"115613",FALSE
"115614",FALSE
"115615",TRUE
"115616",TRUE
"115617",FALSE
"115618",FALSE
"115619",FALSE
"115620",FALSE
"115621",FALSE
"115622",TRUE
"115623",FALSE
"115624",TRUE
"115625",FALSE
"115626",FALSE
"115627",FALSE
"115628",FALSE
"115629",FALSE
"115630",FALSE
"115631",FALSE
"115632",FALSE
"115633",FALSE
"115634",FALSE
"115635",FALSE
"115636",FALSE
"115637",FALSE
"115638",FALSE
"115639",FALSE
"115640",FALSE
"115641",FALSE
"115642",FALSE
"115643",FALSE
"115644",FALSE
"115645",FALSE
"115646",FALSE
"115647",FALSE
"115648",TRUE
"115649",FALSE
"115650",TRUE
"115651",FALSE
"115652",FALSE
"115653",FALSE
"115654",FALSE
"115655",FALSE
"115656",FALSE
"115657",FALSE
"115658",FALSE
"115659",FALSE
"115660",FALSE
"115661",FALSE
"115662",FALSE
"115663",FALSE
"115664",FALSE
"115665",FALSE
"115666",TRUE
"115667",FALSE
"115668",FALSE
"115669",FALSE
"115670",FALSE
"115671",FALSE
"115672",FALSE
"115673",FALSE
"115674",FALSE
"115675",FALSE
"115676",FALSE
"115677",FALSE
"115678",FALSE
"115679",FALSE
"115680",FALSE
"115681",FALSE
"115682",FALSE
"115683",FALSE
"115684",TRUE
"115685",FALSE
"115686",FALSE
"115687",FALSE
"115688",FALSE
"115689",FALSE
"115690",FALSE
"115691",TRUE
"115692",FALSE
"115693",FALSE
"115694",FALSE
"115695",FALSE
"115696",FALSE
"115697",TRUE
"115698",FALSE
"115699",FALSE
"115700",FALSE
"115701",TRUE
"115702",FALSE
"115703",FALSE
"115704",FALSE
"115705",FALSE
"115706",TRUE
"115707",TRUE
"115708",TRUE
"115709",FALSE
"115710",FALSE
"115711",FALSE
"115712",FALSE
"115713",FALSE
"115714",FALSE
"115715",FALSE
"115716",FALSE
"115717",FALSE
"115718",FALSE
"115719",FALSE
"115720",FALSE
"115721",FALSE
"115722",FALSE
"115723",FALSE
"115724",FALSE
"115725",FALSE
"115726",FALSE
"115727",TRUE
"115728",FALSE
"115729",TRUE
"115730",FALSE
"115731",FALSE
"115732",FALSE
"115733",FALSE
"115734",FALSE
"115735",FALSE
"115736",FALSE
"115737",FALSE
"115738",FALSE
"115739",FALSE
"115740",TRUE
"115741",TRUE
"115742",FALSE
"115743",FALSE
"115744",FALSE
"115745",TRUE
"115746",FALSE
"115747",FALSE
"115748",FALSE
"115749",FALSE
"115750",FALSE
"115751",FALSE
"115752",FALSE
"115753",FALSE
"115754",FALSE
"115755",TRUE
"115756",TRUE
"115757",TRUE
"115758",TRUE
"115759",FALSE
"115760",FALSE
"115761",FALSE
"115762",FALSE
"115763",TRUE
"115764",FALSE
"115765",FALSE
"115766",FALSE
"115767",FALSE
"115768",FALSE
"115769",TRUE
"115770",FALSE
"115771",FALSE
"115772",FALSE
"115773",FALSE
"115774",FALSE
"115775",FALSE
"115776",FALSE
"115777",FALSE
"115778",TRUE
"115779",TRUE
"115780",TRUE
"115781",TRUE
"115782",FALSE
"115783",FALSE
"115784",FALSE
"115785",FALSE
"115786",FALSE
"115787",FALSE
"115788",FALSE
"115789",TRUE
"115790",TRUE
"115791",FALSE
"115792",FALSE
"115793",FALSE
"115794",FALSE
"115795",FALSE
"115796",FALSE
"115797",FALSE
"115798",FALSE
"115799",FALSE
"115800",FALSE
"115801",FALSE
"115802",FALSE
"115803",FALSE
"115804",FALSE
"115805",TRUE
